Date;Belgorodskaya_oblast;Bryanskaya_oblast;Vladimirskaya_oblast;Voronezhskaya_oblast;Ivanovskaya_oblast;Kaluzhskaya_oblast;Kostromskaya_oblast;Kurskaya_oblast;Lipetskaya_oblast;Moskovskaya_oblast;Orlovskaya_oblast;Ryazanskaya_oblast;Smolenskaya_oblast;Tambovskaya_oblast;Tverskaya_oblast;Tulskaya_oblast;Yaroslavskaya_oblast;Moskva;Respublica_Kareliya;Respublica_Komi;Arkhangelskaya_oblast;Vologodskaya_oblast;Kaliningradskaya_oblast;Leningradskaya_oblast;Murmanskaya_oblast;Novgorodskaya_oblast;Pskovskaya_oblast;Sankt_Peterburg;Respublica_Adigeya;Respublica_Kalmikiya;Respublica_Krim;Krasnodarskiy_kray;Astrakhanskaya_oblast;Volgogradskaya_oblast;Rostovskaya_oblast;Respublica_Sevastopol;Respublica_Dagestan;Respublica_Ingushetiya;Kabardino_Balkarskaya_respublica;Karachaevo_Cherkesskaya_respublica;Respublica_Severnaya_Osetiya_Alaniya;Chechenskaya_respublica;Stavropolskiy_kray;Respublica_Bashkortostan;Respublica_Mariy_El;Respublica_Mordoviya;Respublica_Tatarstan;Udmurtskaya_resoublica;Chuvashskaya_respublica;Permskiy_kray;Kirovskaya_oblast;Nizhegorodskaya_oblast;Orenburgskaya_oblast;Penzenskaya_oblast;Samarskaya_oblast;Saratovskaya_oblast;Ulyanovskaya_oblast;Kurganskaya_oblast;Sverdlovskaya_oblast;Tumenskaya_oblast;Chelyabinskaya_oblast;Respublica_Altay;Respublica_Buryatiya;Respublica_Tiva;Respublica_Hakasiya;Altayskiy_kray;Chitinskaya_oblast;Krasnoyarskiy_kray;Irkutskaya_oblast;Kemerovskaya_oblast;Novosibirskaya_oblast;Omskaya_oblast;Tomskaya_oblast;Respublica_Saha;Kamchatskaya_oblast;Primorskiy_kray;Habarovskiy_kray;Amurskaya_oblast;Magadanskaya_oblast;Sahalinskaya_oblast;Evreyskaya_avt_oblast;Chukotskiy_avt_okrug
01.08.2016;40,08875567;25,94539305;37,58618898;55,05182462;29,96590278;28,00087923;15,79502976;28,69244581;28,84763407;229,3420003;22,45796871;21,15569138;20,52996244;22,30282949;35,788562;38,41179361;33,37538198;678,0296215;17,03674882;28,05816774;38,31207134;32,91454345;22,27728785;49,71713071;31,36556036;14,81976295;13,8200437;236,6804598;12,95472146;4,81668617;35,93619138;141,6591926;27,50034249;102,8203491;108,3273794;7,939035564;44,56748486;5,112134398;17,77226314;8,682845446;14,41248907;19,7987768;67,31554948;112,2104477;13,729137;13,9649517;116,0108723;41,43806648;21,57614292;75,62863686;35,58074978;102,5591902;55,29478649;27,84584471;96,85709195;45,48176801;29,81787034;18,56291038;137,6660784;128,6327235;96,23514788;4,078631646;22,78324641;5,217864905;11,99823317;56,66187387;27,1794076;92,25380835;60,143379;60,2989709;68,18316979;44,38646336;28,73474771;40,7501306;14,39910388;62,04473028;53,49248372;24,49465034;6,48930201;18,6403003;4,189792271;2,791922165
01.09.2016;41,73917183;26,65073694;38,62890223;57,47310608;30,65025362;28,38431305;16,45150625;29,76577275;29,1177743;239,957141;23,02935063;22,04635085;20,79788039;22,3859662;36,83736241;39,74967478;33,3412577;681,0350786;17,69956556;28,32960848;39,00330194;33,9605715;24,24273509;51,69295422;32,15413591;15,07484366;14,07819105;245,3249326;12,99507131;4,949610352;36,65349465;147,2872314;27,90855106;98,04886774;110,7603851;8,56972444;46,48678117;5,214524562;18,491503;8,845455979;14,84665884;20,6672663;70,13757123;116,9650035;14,31866553;14,35506636;118,8251807;42,48494004;22,63200488;77,01115814;35,81361049;103,0940268;58,84156604;28,65678639;99,67917117;46,66888973;30,3463039;18,9284906;141,3411617;134,7668468;97,4549346;4,213249676;23,03824492;5,300431106;12,38452332;59,13544201;28,15246523;94,23843742;62,11940976;62,03002378;69,73889044;45,9819283;29,67195089;41,93312553;14,88327226;64,18435626;54,77407093;25,13676317;6,456574616;19,52138958;4,305559678;2,799675107
01.10.2016;43,39496322;26,45183887;38,90908038;59,50722441;30,17458029;27,75472474;16,83528;30,19105239;28,47919969;249,7643153;22,71261329;22,59913064;20,04319356;21,23253175;37,00821086;40,17430528;32,03814773;643,8715606;18,14055362;27,85266755;38,1366521;34,07243204;26,83299277;52,48219067;32,3612885;14,99447441;14,06697583;248,1006721;12,18321173;4,93888859;36,16698781;151,7032056;27,32984886;78,00131107;108,1171467;9,390374505;47,57593971;5,103413416;18,9111095;8,724546722;14,88276149;21,18455756;72,08459367;121,1010154;14,74586614;14,42677424;118,4570257;42,34935928;23,27718012;75,55582519;34,32561301;98,60738139;62,24925919;29,03064932;99,89042889;46,94726245;29,62820656;18,82935187;140,8527103;139,1085849;94,12449631;4,270088577;22,51341929;5,133233756;12,53103423;60,98290603;28,51639107;93,21147272;62,7496979;62,50278747;69,51608095;46,51398714;30,50767341;41,89559659;15,2325994;64,83004017;54,34683311;25,02859687;6,057708653;20,36920788;4,298374219;2,59541143
01.11.2016;44,41907325;26,28875127;39,17205924;60,40093767;29,8684238;27,67604739;17,00520676;30,27813729;28,34316628;253,747819;22,50045285;22,83720161;19,56430071;20,7914412;37,09515375;40,27143098;31,42333317;624,3840254;18,45678553;27,74766771;37,81627611;34,04766071;27,8874608;52,73852509;32,55696134;15,02891858;14,16553539;248,8088042;11,75543978;4,923991988;35,93494158;154,3200325;27,03445516;67,59960432;106,4583668;9,799403586;47,70989577;5,027082991;19,09602305;8,6881495;14,90565221;21,36927399;72,92619485;123,8210788;15,03211736;14,49394833;118,0582134;42,42528506;23,55025379;75,22655674;33,81456058;96,5650069;63,79713084;29,27827747;99,73813997;47,09450666;29,20060233;18,88124691;140,5175551;139,9358371;92,78090317;4,33724978;22,21239802;5,055763118;12,61338828;61,71587308;28,58448941;92,86294695;63,13466868;62,77350568;69,33514459;46,7249932;30,82208396;41,80959616;15,48666367;65,62969332;54,07012116;24,94067979;5,882441222;20,76108004;4,301646719;2,470937048
01.12.2016;46,00776022;26,5133516;40,26871396;61,24427365;30,07728716;29,03958786;17,27666596;30,41273446;29,35530967;255,5151064;22,67986474;23,15944801;19,44966416;21,56333308;37,72749036;40,59201869;31,7807297;628,3374821;19,17858653;28,52417193;38,83442495;34,36684467;27,78691502;53,29855645;33,39838727;15,50211108;14,74371465;251,1257274;11,80167119;4,971917229;36,51256946;158,8797273;27,34541106;65,84121292;107,0257936;10,08232436;47,07130205;5,027615275;19,37478158;8,899463091;15,18742343;21,53577027;73,91721206;128,8291726;15,60960948;14,87055431;119,1370456;43,66535594;23,91692839;77,8480402;35,09648847;98,35388028;64,85779445;29,95941202;100,4329639;47,84698265;29,34637386;19,52374599;142,4952301;137,7817856;95,2882122;4,568950854;22,30050945;5,155448875;12,87381095;62,21793285;28,69085342;94,90395491;64,51913961;63,93915479;70,00790878;47,43635107;30,86219635;42,30028236;16,04651132;68,80208367;54,69307493;25,21601999;6,020990475;21,06015527;4,405920931;2,415118009
01.01.2017;51,50745675;28,58225059;44,76976996;66,14866669;32,33858279;33,97402083;18,7391514;32,36179394;33,35862555;271,1969442;24,43587965;25,00070452;20,55533311;24,80426319;41,1423242;43,46637857;34,71968988;684,0195234;21,65756908;31,87866714;43,49540659;36,97836508;28,41914707;57,30413565;37,00687898;17,39629822;16,79132245;269,6572175;12,7945544;5,361280203;39,96687703;176,3681267;29,68825416;71,65170801;115,2117784;11,0545347;47,96069401;5,353453012;20,92450082;9,87619098;16,63337808;22,95693139;79,72260031;145,6681781;17,56848582;16,5294019;128,46425;48,80641909;25,89655042;88,19879377;40,23516067;108,9935311;69,80918904;32,93580554;107,4884371;52,06160959;31,49152326;21,99769054;154,858298;139,7160754;107,0025588;5,310759033;23,87438195;5,711475061;14,12012101;66,22553497;30,44594297;104,8954592;70,86274816;69,89513569;75,26898111;51,53029438;32,3425961;45,79130883;18,0139298;79,41648747;59,25415773;27,24420739;6,778219909;22,628514;4,888796658;2,493550851
01.02.2017;47,18015477;25,86430262;40,85995017;60,31445072;29,08430566;32,29378124;16,96454415;29,17574029;30,8863779;243,6823478;22,01950013;22,53674786;18,51046832;23,13921893;37,25991169;39,1165368;31,76043885;623,8964193;19,84161754;29,20602194;40,00882204;33,36101825;24,94502931;51,58234969;33,80407491;15,97351935;15,48065911;243,0058455;11,56883214;4,846303432;36,39681917;161,1432449;26,85192466;65,30381565;104,2016831;10,08743615;41,85663695;4,831154587;18,8084881;9,000943718;15,08877485;20,55304389;72,05138501;134,0676817;16,01015014;15,21280383;116,6140688;44,68030332;23,39207005;81,09476155;37,27830749;99,72372343;62,59150881;29,83261176;96,57955015;47,20933513;28,30164093;20,17764682;140,0665798;122,3557741;98,32525875;4,949824447;21,50751612;5,222996795;12,84737353;59,21044058;27,29053739;95,65972991;64,1867328;63,47000523;67,43782568;46,70413787;28,62433654;41,48618563;16,44742901;73,91309733;53,6616785;24,56709968;6,27531471;20,32262438;4,48856384;2,214493622
01.03.2017;47,02457116;26,20039518;40,61084228;63,04937209;28,90520529;34,20463707;17,06944318;29,89213743;31,14464705;248,1622239;21,97393374;22,50784574;19,06451334;23,47633673;37,14826855;39,36085529;32,72471847;638,0189697;19,48190231;29,11503858;40,30079537;33,56890602;25,09150135;51,72798449;33,86916682;15,9571539;15,33271399;244,5442489;11,53299287;4,892831124;36,78660629;161,3441591;26,80169913;65,37935808;105,5403859;10,31884571;41,18164656;4,957603518;18,5530983;8,899724891;15,00665088;20,47623862;72,8467235;133,7277987;15,47217157;15,59174785;119,580555;44,43518418;23,46403966;80,03238941;37,06839486;100,1926523;61,62435361;29,3696989;96,61384654;47,48723901;28,14069427;19,93221287;139,7048622;123,314583;98,17630572;4,94194174;21,68951012;5,238622367;12,91021657;58,80565388;27,49910753;95,52167104;63,22018687;63,72691188;66,1814443;47,06615281;28,26428953;41,9497989;16,11309868;74,18261784;54,05021146;24,47313766;6,407624257;20,21333643;4,575212906;2,252579657
01.04.2017;44,16795083;25,59667873;38,06629855;65,69077123;27,22748638;35,5024844;16,45907551;29,95867716;29,78066718;246,1723413;20,8749865;21,42225862;19,34019484;22,64935193;35,1358703;38,10152635;32,97821115;633,1812845;17,71097792;27,33590111;38,5718887;32,4350913;24,69470126;49,98354763;32,20960098;15,02877857;14,15983462;236,5516332;10,92897489;4,75618111;35,71696414;153,2879431;25,41610503;61,92011572;103,2130382;10,28056279;38,65259391;4,995794689;17,20634224;8,229259768;14,07993905;19,49121238;71,10494018;125,4432273;13,57145194;15,47425065;119,6087314;41,54582912;22,59913036;73,36036541;34,35816115;95,80017771;56,96819602;27,04957147;92,40725334;45,70876348;26,5603345;18,3207996;132,2713432;121,6052054;92,33454279;4,611945225;21,07224777;4,984046939;12,38017616;55,52124252;26,73968783;90,24811178;58,18483594;61,18063346;60,88872769;45,55740516;26,70816228;40,85695606;14,62356739;70,01693462;52,17586856;23,1453944;6,290627811;19,12422;4,505393727;2,245596958
01.05.2017;46,25863723;27,22693088;40,15753169;73,14599501;28,54021244;38,36475799;17,44830234;32,28161089;31,36788125;263,8951035;22,0175601;22,60802972;21,07354048;23,97138547;36,99028844;40,56344574;35,84754496;680,4673879;18,32764205;28,61406791;40,62505024;34,45642715;26,750035;54,11009518;33,93124722;15,73608277;14,75553312;251,6245735;11,59808706;5,06880871;38,1054399;161,6071022;26,76968769;65,14548948;110,2870454;11,13801072;40,58350255;5,451291365;17,90913341;8,549690884;14,68046101;20,68522501;76,10454602;131,1630633;13,7131205;16,5939065;128,7185047;43,47749953;24,26951296;76,00772868;35,63492859;101,4986524;59,05642989;28,23106323;97,71748811;48,3967053;27,92782434;18,94999895;139,1076354;130,8074076;96,76401317;4,806195326;22,46709215;5,238441579;13,08871886;58,25897436;28,48017862;94,79506613;60,36874291;65,12168498;63,53295507;48,58496387;28,74756726;43,56101736;15,1952698;73,16783489;55,23791599;24,3247546;6,721393786;20,16862209;4,848513248;2,434419475
01.06.2017;46,80334205;27,13101058;41,8575103;77,66306265;28,72277326;36,74167748;17,57328468;32,31031265;31,3965069;263,4375379;22,35951974;22,91121327;21,56955967;24,05210058;37,58925297;41,20569941;36,87293308;686,4670846;18,84347889;28,88614986;40,56778983;34,82110666;28,07440826;58,60429176;34,26807701;15,81876344;15,11950929;255,1724848;12,10746215;5,135514002;38,89045766;163,9484539;27,14333977;66,00344523;111,6946677;11,53155138;41,23359741;5,67985102;18,06336218;8,635784659;14,59791477;21,38215463;77,69617033;132,1107322;13,82423948;16,63052704;128,814781;44,19446719;25,66167907;77,34630715;35,65457754;103,8344125;58,88116377;29,22953393;98,82377863;48,73798937;28,32636102;19,04647662;140,5280017;133,5906245;97,84985105;4,838525448;22,81024946;5,236696438;13,18764223;58,50892235;28,72148279;95,85420626;61,18861664;67,16931091;65,70931229;49,74011644;31,62343069;44,04167637;15,89828907;72,78214964;55,24313961;24,54873828;6,785226798;20,60254567;4,987434327;2,512481569
01.07.2017;45,23634002;25,11349674;42,69790253;79,63207495;27,3994554;30,57934407;16,67964944;29,96800961;29,52355917;243,6265267;21,69456964;22,0924887;20,86722443;22,64238472;36,48823475;39,73530764;36,15820616;647,9337718;18,90429435;27,74321847;37,99604152;33,21726708;28,6362162;63,3169924;32,84902174;15,06375155;15,00110933;245,3251722;12,3559512;4,924557882;37,85317354;158,4947976;26,27251841;63,72126964;106,8899952;11,4845992;40,14829321;5,70505393;17,37688225;8,352291525;13,61141406;21,39434195;75,33499664;126,3118308;13,49651885;15,52254345;119,638451;43,06838776;26,58687692;76,03659113;33,799558;102,0249398;55,2145341;29,67889241;94,7208516;46,38300573;27,39958269;18,26398643;134,8547209;130,103263;94,24946579;4,636481227;21,95717739;4,909944566;12,54812439;55,44843031;27,24960891;92,34032246;59,71055945;66,8236683;66,50622922;48,71323252;35,2092246;41,99021028;16,43930381;67,7550218;51,68846226;23,51891173;6,45984545;20,21123943;4,900213936;2,47805979
01.08.2017;46,17756112;24,996975;44,33209367;81,63233867;27,71327617;28,49628497;16,79610478;29,80587661;29,60617143;242,085186;22,20125047;22,43583909;21,16370349;22,58839485;37,11031648;40,31556934;37,11027277;646,6117286;19,50849201;28,06287715;38,18077132;33,41669864;29,76013532;67,09672086;33,27779029;15,20433299;15,36333209;248,6414858;12,85451013;4,990012442;38,61637237;160,8758311;26,85572518;64,66720552;108,2735344;11,89442726;41,26931289;5,921364879;17,64110974;8,527095275;13,62423206;22,05528903;76,07285834;127,3283846;13,756819;15,50101277;119,3880339;43,86346784;27,52832194;78,00436064;34,04478847;104,816577;54,84774515;31,0681885;95,76178822;47,09988184;27,81428949;18,52841155;136,5953504;134,6114819;95,41837707;4,696225948;22,26854619;4,898645104;12,65242417;55,66918279;27,3945717;93,99956509;61,42771418;68,6710017;69,31059237;49,78240329;37,8791414;42,28077642;17,11074268;67,3841321;51,7335054;23,81602359;6,552711158;20,71375523;4,980413363;2,534685994
01.09.2017;48,47381989;25,89330781;45,27097354;78,98246743;28,77659982;28,66053143;17,32661917;30,70878405;30,57571195;249,933485;23,38619766;23,21478399;21,76102103;22,82560885;38,1369447;41,6287381;38,91645605;652,6399638;19,97873658;28,78326989;40,0200434;34,07421999;30,58392346;67,73038668;34,46622222;15,71266492;15,59648052;257,1178218;13,23875717;5,177714671;40,04579629;165,3937875;28,28583766;66,55809002;112,6743134;12,57200805;44,02720592;6,226882907;18,27484148;8,929856193;14,17049456;22,66458423;76,42476187;129,8295676;14,05237468;16,00600448;124,1564602;44,97954387;27,14149279;80,86993915;35,11000725;109,8173943;54,73906402;32,93773885;98,50492403;49,89011447;28,58159045;19,23252946;141,1193219;147,1399293;97,65927588;4,85535013;23,12410245;4,987707801;13,05754517;56,87285234;28,15756457;98,24475911;65,20018773;70,43497225;72,63724586;51,40749655;38,68631644;43,31903826;17,20588662;68,56001249;53,56433714;24,64853122;6,913581797;21,55492324;5,011096115;2,601079931
01.10.2017;48,3248812;25,50227957;42,18047092;65,10730931;28,2106992;27,5401433;16,78630206;29,90294432;29,80189589;244,8440316;23,44170909;22,53218728;20,88067202;21,29223911;36,44354402;40,28047807;38,56392627;607,4025949;18,81688182;27,50752965;40,12000049;32,30116612;28,83910599;60,70180848;33,56247778;15,28015877;14,49019447;249,8017422;12,57027405;5,060129617;38,97188894;158,5290133;28,36733034;63,91069827;110,8401842;12,61540347;45,34915263;6,181393082;17,78433522;8,849700857;14,01715918;21,49968818;69,90983371;122,5867384;13,27506426;15,61025659;122,8656433;42,78222898;23,34356698;78,3903921;33,9615624;108,9531389;49,75914245;33,04903534;94,69291293;50,7390611;27,38530718;18,79917886;136,7624091;157,5102175;92,79524726;4,709287605;22,8063855;4,733361142;12,66053706;54,09998717;27,16290323;97,20848749;66,1718998;66,66902263;71,33942744;49,54738069;35,26999344;41,44566836;15,447163;64,94319652;52,50652926;23,97472733;6,97632232;21,12283437;4,577625697;2,475938196
01.11.2017;49,75150919;26,23697738;41,97078242;60,41894886;28,88250272;27,95904847;17,04978994;30,51076982;30,51633918;251,6069753;24,16048084;22,91059016;21,14781364;21,352008;36,75513776;40,97692569;39,33446201;608,6243257;18,92296938;27,87528147;41,46835535;32,73338565;28,66897476;58,86163176;34,18160035;15,62590962;14,54230016;254,9519122;12,6741879;5,156071264;39,69884159;160,6687686;29,26301127;64,69498597;113,3975473;12,99509486;47,98013419;6,344234586;18,12530573;9,060217261;14,42181803;21,59281412;69,49077123;123,0330928;13,47798781;15,90035194;125,7915508;43,17552026;22,30648331;79,7498674;34,43718414;112,6592343;49,30839383;34,02091987;95,95862397;52,57058405;27,81990528;19,20137305;139,1577707;167,1072656;93,56010118;4,785751856;23,93433811;4,798403844;12,89308253;54,64672926;27,74483452;99,67924817;68,64751935;66,92280181;72,67444456;50,26491812;34,33082281;42,09513315;15,06776;65,36789924;53,7715222;24,41992617;7,184692121;21,75035613;4,528611679;2,505503222
01.12.2017;47,50320856;25,46649538;39,90194656;56,84970481;27,77393985;26,63313949;16,22630887;29,25681518;29,64318816;245,0592611;22,95572713;21,86186605;20,28398673;20,76132653;34,97128297;39,38138119;36,62143349;591,7789546;18,36494063;26,98491913;39,71060262;32,13262106;26,50589185;54,86856737;32,61862718;15,16411568;14,3244231;246,2649486;12,23839856;4,900109637;37,98653452;154,8775794;27,8821335;61,92399508;108,0797825;12,31050292;48,17235542;6,045425089;17,36443572;8,559374845;13,90319493;20,53199541;67,88798056;117,3851916;13,41973817;15,10382205;118,7336339;41,56962755;21,37862332;76,53169325;32,67180044;110,2307465;48,05856361;32,24555597;91,89550642;49,65472867;27,08175932;18,44236855;133,4918638;159,3584757;89,85335458;4,562318884;24,88630517;4,706112655;12,39427893;52,64922941;27,19382995;94,94712418;65,5636919;63,71669651;68,72608112;48,2083335;31,37986877;41,01032784;14,29459509;62,49595508;51,7281601;23,35759088;6,719773395;21,47214313;4,360769429;2,432218135
01.01.2018;49,14232263;27,34583586;41,75847211;60,79386965;29,26729488;27,57082775;16,78938756;30,74141253;31,92162312;264,5367899;23,48289889;22,76502683;21,39169498;22,68219356;36,33905481;41,60969144;36,00294871;645,2607798;19,98380464;28,98947884;41,19555508;35,49488745;26,04887274;55,87297237;33,93988328;16,28139115;16,00806066;262,4840091;13,14261695;5,056831185;39,74890599;164,993599;28,7061251;65,1560368;111,784755;12,50770502;54,52432872;6,245531312;18,20094484;8,68779843;14,71049538;21,35953175;75,08246375;123,112414;15,19155638;15,54976993;120,1863813;44,31312172;23,28841098;80,60357679;33,62908085;119,4608087;52,93010852;32,91338192;96,54412944;49,94736684;29,41184642;19,49223823;140,5554305;161,5619714;95,34045189;4,743954016;29,94717942;5,196247637;13,1120646;56,10650846;29,84606891;97,96984992;67,66474957;66,43774064;70,34364104;50,83833168;30,42240632;44,61826202;15,07500721;65,58190652;54,61199882;24,41535845;6,639034472;23,89130562;4,697819121;2,627573233
01.02.2018;48,93494293;27,94714034;42,04978389;62,57727471;29,44169963;27,50165488;16,73250485;31,05656441;32,52625118;268,9860785;23,26400655;22,83360171;21,55768504;23,39727784;36,36858058;41,96977215;35,01927115;660,0905765;20,60725644;29,41889988;40,92938639;36,46226235;25,35361932;55,58170427;34,03542582;16,47196538;16,50922559;265,7464009;13,40271405;5,06769059;39,93789965;167,0171149;28,59685169;65,96959311;111,463873;12,3184375;56,75938653;6,235513016;18,27129325;8,608507209;14,90206671;21,37951705;77,38087773;124,103341;15,65372013;15,50424946;118,8543817;44,98402987;23,95190866;81,09302474;33,49964219;120,5314899;54,31668547;32,79223955;97,06742688;48,98475336;30,06275547;19,90247648;141,8105171;158,4955846;96,66335579;4,760748384;31,42932691;5,365420068;13,29353823;56,78509385;30,62741576;97,60294813;67,51510766;66,4265665;70,65183954;51,3645234;29,33214357;45,68403346;15,28169353;65,71065864;55,24062636;24,50935289;6,477888302;24,90319864;4,787159992;2,664414142
01.03.2018;49,15805633;28,91581922;42,8558268;66,00374417;29,66052338;27,70562742;16,79850496;32,02924989;33,13313807;270,4045661;23,36258225;23,21839515;21,80111299;24,24944165;36,79414466;42,44856099;35,40009121;665,7086491;21,47141442;29,55521377;40,52450595;36,58152513;25,61215536;56,67143492;34,64003244;16,40389581;16,46342432;268,6291433;13,70932446;5,224189073;40,56386177;168,951436;28,99603018;68,21095897;112,3818848;12,25993444;57,8426548;6,334697918;18,42194301;8,780366729;15,31966121;21,58002856;78,22667126;126,715169;15,24333384;15,77037367;121,0426713;45,85490771;24,52237687;81,71823511;33,92111046;116,6954691;54,3574776;33,75931503;97,97521986;48,98227987;30,45642606;21,05133535;144,6429182;156,6491466;98,8755725;4,870523673;29,84368425;5,493244495;13,68280513;57,26559872;30,96288611;98,52893548;68,64045567;66,4365411;74,43216439;52,47259801;29,23362985;46,47082382;15,70418042;65,68937442;56,62232252;24,84996373;6,57662087;26,17270463;4,845341254;2,638164192
01.04.2018;47,88555092;29,40820419;42,57840046;69,37339001;28,82936837;27,06427837;16,28170408;32,72695039;32,77960354;259,7439506;22,72035083;23,03034209;21,3344746;24,61429295;36,19412475;41,4925109;35,28065895;642,6950085;22,01146387;28,39840893;38,23484672;34,82747145;25,49057136;56,71694308;34,42532485;15,52000617;15,42585402;261,970365;13,62864612;5,330001121;40,17363299;165,4571398;28,70398571;69,70620907;109,9868573;11,75327069;56,60037757;6,296495953;17,94557519;8,828245956;15,4721849;21,12615777;75,50100393;126,3831563;13,52905282;15,74474148;121,5962163;45,43118872;24,33623257;79,43732668;33,52626339;103,2652878;51,40784533;34,38855361;95,60178301;47,58519084;29,65390049;22,31102645;144,1378419;148,2468993;98,72797294;4,903458303;24,48372945;5,441586742;13,82894985;55,56570451;29,9603366;96,70278654;68,31142928;63,75342249;78,88586988;52,36627076;28,37935575;45,64225921;15,80174303;63,21135801;56,82861204;24,52108061;6,610028332;27,27791999;4,716580332;2,450384586
