Date;Belgorodskaya_oblast;Bryanskaya_oblast;Vladimirskaya_oblast;Voronezhskaya_oblast;Ivanovskaya_oblast;Kaluzhskaya_oblast;Kostromskaya_oblast;Kurskaya_oblast;Lipetskaya_oblast;Moskovskaya_oblast;Orlovskaya_oblast;Ryazanskaya_oblast;Smolenskaya_oblast;Tambovskaya_oblast;Tverskaya_oblast;Tulskaya_oblast;Yaroslavskaya_oblast;Moskva;Respublica_Kareliya;Respublica_Komi;Arkhangelskaya_oblast;Vologodskaya_oblast;Kaliningradskaya_oblast;Leningradskaya_oblast;Murmanskaya_oblast;Novgorodskaya_oblast;Pskovskaya_oblast;Sankt_Peterburg;Respublica_Adigeya;Respublica_Kalmikiya;Respublica_Krim;Krasnodarskiy_kray;Astrakhanskaya_oblast;Volgogradskaya_oblast;Rostovskaya_oblast;Respublica_Sevastopol;Respublica_Dagestan;Respublica_Ingushetiya;Kabardino_Balkarskaya_respublica;Karachaevo_Cherkesskaya_respublica;Respublica_Severnaya_Osetiya_Alaniya;Chechenskaya_respublica;Stavropolskiy_kray;Respublica_Bashkortostan;Respublica_Mariy_El;Respublica_Mordoviya;Respublica_Tatarstan;Udmurtskaya_resoublica;Chuvashskaya_respublica;Permskiy_kray;Kirovskaya_oblast;Nizhegorodskaya_oblast;Orenburgskaya_oblast;Penzenskaya_oblast;Samarskaya_oblast;Saratovskaya_oblast;Ulyanovskaya_oblast;Kurganskaya_oblast;Sverdlovskaya_oblast;Tumenskaya_oblast;Chelyabinskaya_oblast;Respublica_Altay;Respublica_Buryatiya;Respublica_Tiva;Respublica_Hakasiya;Altayskiy_kray;Chitinskaya_oblast;Krasnoyarskiy_kray;Irkutskaya_oblast;Kemerovskaya_oblast;Novosibirskaya_oblast;Omskaya_oblast;Tomskaya_oblast;Respublica_Saha;Kamchatskaya_oblast;Primorskiy_kray;Habarovskiy_kray;Amurskaya_oblast;Magadanskaya_oblast;Sahalinskaya_oblast;Evreyskaya_avt_oblast;Chukotskiy_avt_okrug
01.03.2020;50,21654957;28,77544603;40,87391115;62,55023622;31,53265441;30,70465768;16,90574176;36,10936112;34,69784589;315,9230036;22,48574711;27,62649184;23,19037544;25,81574984;40,06446637;40,55062124;35,26235439;769,5211114;22,40957751;29,73853058;45,68318517;37,675933;27,10432923;69,98619775;38,73611177;17,53688841;16,84600277;291,368656;14,01399694;5,966520126;41,80134521;172,2866767;30,17134067;71,25145224;124,1045317;13,31842804;60,91178198;8,450477919;13,7467387;9,906812361;18,18602275;24,79928458;79,77445671;137,3206377;15,97259807;17,33420809;135,6723344;44,51461085;25,69677869;80,84364784;35,3770145;106,0904786;54,43662633;31,71648678;97,68709907;55,54565976;43,44396433;20,6380668;157,3374679;179,2852418;101,2676824;5,490541919;26,4718264;6,700493952;15,10874521;58,35977481;31,97523524;104,7274811;81,16596087;71,82940234;79,12199114;51,21952996;36,60635669;45,659876;19,34604473;70,14508657;57,72757977;29,00085587;8,262631753;24,51915962;5,007028181;3,348752126
01.04.2020;46,91575806;25,19810197;37,62454607;58,58399859;30,50301642;27,27368609;16,1139535;33,3103939;31,80496817;323,3185434;22,24609754;26,05988372;21,55732637;24,19274144;36,72461023;37,89103801;32,55840626;672,071808;20,74497176;28,14792201;41,51459951;34,8988212;24,33409421;62,78495502;35,85392475;15,8954264;15,48487253;270,6259151;13,08756282;5,599525213;38,38856614;156,0328142;27,82034805;66,40994874;114,0756217;13,11597451;57,11586523;8,235147357;13,27669751;9,389697961;15,40978872;25,33431212;68,9733714;126,765258;14,75110349;16,0263154;126,6739431;41,73071933;23,93228665;75,98853666;33,18456269;112,1219591;48,87279501;29,28483156;91,39074507;51,12578005;34,67230279;19,15630544;146,3380882;166,102771;94,29032253;5,300398338;24,07136906;6,268340969;14,40617988;54,70801;30,25080645;100,3420835;82,02123931;66,2848019;74,19037109;49,10117442;33,82115031;42,43129683;17,78894684;65,15893325;54,54444998;27,77295941;7,830236439;22,72883336;4,653831607;3,047667251
01.05.2020;47,54554481;24,82064678;37,82469655;59,08440615;31,24574154;27,06461796;16,4691027;33,42486555;31,86756894;338,731564;23,46085684;26,44883888;21,76948786;24,36272452;36,71449495;38,34285714;32,88803018;662,2979875;21,0388396;28,69774699;42,47639408;35,17172002;24,43007776;62,04710093;36,17238163;15,77427972;15,55547842;272,4942421;13,2877743;5,688537135;38,38678311;155,7241991;27,9989091;66,99339935;114,4092818;13,72628067;57,94365435;8,504622235;13,69836261;9,580682403;14,74287136;26,65754949;67,34560004;127,7910668;14,7509321;16,10848044;127,933261;42,25981381;24,16811026;77,16817598;33,68407847;118,2273251;48,33133138;30,06414317;92,43501342;51,33726478;31,73639626;19,37783369;147,8957987;166,8285692;95,13906298;5,460301307;23,86659597;6,322071951;14,68839955;55,31765655;30,9997987;102,5581992;85,30731664;66,63803972;75,79883142;50,21416208;33,78702135;42,86043747;17,74507097;65,80359693;55,25757592;28,3728606;7,968820027;22,83937212;4,709143897;3,008831348
01.06.2020;48,22684479;25,5177673;38,20225622;58,69831887;31,07681867;27,74556605;16,66615076;33,414749;31,98787982;335,1899221;25,037963;26,49038417;21,86349472;24,04059017;36,57723876;38,57024351;33,58591993;675,3275533;21,81922091;28,97504901;46,99307457;35,4253384;25,78811395;61,70920928;36,83466711;15,62216978;15,70052666;272,6896989;13,57599319;5,786800096;38,08225199;157,788741;28,27272859;67,01718632;115,0415878;14,35020465;58,31909166;8,627161349;14,06677822;9,735470073;14,57754837;26,82308872;68,50315807;129,972342;14,57146674;16,16014349;127,824054;42,45715761;24,31453364;77,50392791;34,05633222;113,7128389;48,13923116;32,58478795;92,65066818;51,67099896;30,39168266;19,62863252;149,2665998;166,7332019;95,52764021;5,561230114;23,46391012;6,286496555;14,70980241;55,25975853;31,95317626;102,7985307;83,58705132;66,87396085;78,28050662;50,32785891;33,1520164;43,26921021;17,43096804;66,48441067;54,97372836;28,41010407;7,998179078;22,77733423;4,789755451;2,910438032
01.07.2020;50,94571821;28,14319771;40,15331654;59,67489808;31,27458524;30,23296379;17,45013659;34,38370079;33,2913967;328,507084;28,49996463;27,19222075;22,63253473;23,99718953;37,41774644;40,00889247;35,95400175;729,2444395;24,0352211;30,18798257;58,16185858;36,94358777;29,52268381;63,45837545;39,34217629;15,85099643;16,48958205;280,8851546;14,53344152;6,149140932;38,58257867;167,8600294;29,66630387;68,87786379;120,0280189;15,85773699;60,44184178;9,022357099;15,04393733;10,28418441;15,08843912;27,26664846;74,16854641;138,3656779;14,69263036;16,75753711;130,8728358;43,96273259;25,30535908;79,91823455;35,67064071;103,7195725;49,64836003;38,61055569;95,4235552;53,98565809;30,18860386;20,63972637;156,0759701;171,2982952;99,15611818;5,865067571;23,44815134;6,386944675;15,05326074;56,52528883;34,59753556;105,3373374;80,52336206;69,34153936;85,17389341;51,52594428;32,80852936;45,27721555;17,32702335;69,79264465;55,81504663;29,04120494;8,234930745;23,30735184;5,095183882;2,814983077
01.08.2020;51,91379719;29,37902874;40,78359468;60,34032302;31,05379785;31,15290256;17,72657932;34,48236139;33,83033589;318,6046614;29,49428565;27,23727464;22,8039123;23,69025712;37,37243255;40,24729846;36,61440715;747,8381294;24,73478895;30,52398731;63,90981695;37,30037645;30,93453435;64,03044114;40,29390036;15,79019523;16,75606216;282,513915;14,87601913;6,303253699;38,34057156;172,272767;30,05456031;69,14504181;121,6100278;16,5242213;60,73066286;9,13032434;15,20183307;10,46461633;15,25801297;27,13587324;76,36216626;141,1392691;14,75898044;16,92584637;131,0494887;44,34621123;25,64370404;80,17419869;36,12568291;97,03459622;50,17859827;40,77223322;95,71910247;54,76868489;29,99407964;20,85416331;157,8027013;170,9691963;100,6791247;5,941306853;23,19156824;6,401266408;15,02682002;56,52562022;35,44676056;105,495447;77,93803664;70,02333844;87,43346335;51,54818776;32,20426055;45,76318521;17,13370152;70,96252598;56,02885508;29,00400504;8,260468356;23,33104278;5,220319981;2,753680947
01.09.2020;52,24700176;30,00596981;40,85381157;63,15129402;30,98656885;30,91319348;17,93311054;34,17086466;34,54964054;306,439858;27,81238091;27,03655042;22,78780039;23,41411993;36,83212842;39,81856048;35,87020755;739,4256392;24,02228618;30,59978119;66,80143887;37,0455145;30,20990843;64,90538456;40,52284972;15,62647337;16,83698053;282,7921724;14,88070652;6,424531674;37,73601222;175,6132886;29,90299211;69,00907018;122,2307158;16,83705019;59,93288055;9,133288305;14,49564997;10,48296199;15,33130935;26,90040207;76,1981321;140,5292283;15,28075556;17,00463092;130,4804566;44,49944448;25,93952012;79,40996773;36,06250232;94,81443606;50,91814343;38,94673962;94,90164129;55,20041599;30,16871848;20,46896133;156,888516;166,7069532;103,089852;5,873761409;22,97980357;6,487581202;14,81196778;56,08632818;34,92702022;105,1110467;77,04191199;70,31449998;86,03963634;51,23723633;31,61519769;45,37085541;17,16220083;71,58587033;57,23721628;28,71390666;8,20249789;23,2017537;5,298253759;2,788356781
01.10.2020;54,76924058;31,99947793;42,47461714;71,75290771;32,36747297;31,23602479;19,03605716;34,95997739;37,35904178;299,5487401;24,83349976;27,78792272;23,67746004;24,03409129;37,31862572;40,53243797;35,47231856;743,1738387;23,14079532;31,9536411;72,84247531;37,94353255;29,16474781;69,36920016;42,29396992;15,99690853;17,61462644;295,1327797;15,36388757;6,890603282;38,23552152;188,2252008;30,68800078;71,65275088;128,1441992;17,90710653;60,7187871;9,492292841;13,51678676;10,89231874;16,06082361;27,69444187;77,94160123;143,9005664;17,06627625;17,8413315;134,9907532;46,61452122;27,5567636;81,1679611;37,2860047;98,17202265;54,49054873;35,47057132;97,20545381;58,16519826;31,92950033;20,422795;160,9413148;165,0167525;112,1157364;5,948473738;23,68268482;6,959121281;15,02494108;57,64292778;34,88142135;108,9259266;80,08335462;73,70889191;85,57808153;52,85907545;32,08110661;46,26968891;18,09995449;75,4913497;62,33114141;29,3968013;8,430600586;23,94299106;5,635019151;3,022659261
01.11.2020;55,82135836;32,8624035;43,11382106;76,03421728;32,9687166;31,21173332;19,52772479;35,21047627;38,67273724;294,8348879;23,0486343;28,05668094;24,03521749;24,26656457;37,39990139;40,7085623;35,04957905;740,6149835;22,51466947;32,51510865;75,48495653;38,22629578;28,38520666;71,41867905;43,00030399;16,12132981;17,93668419;300,2928753;15,53390863;7,1021506;38,32884617;193,9234959;30,94366825;72,72080249;130,6427789;18,36829877;60,83250003;9,635458607;12,91189743;11,0522113;16,36746519;27,99731288;78,39246075;144,8856333;17,94744183;18,1990433;136,7639843;47,51404596;28,28208167;81,71036985;37,7444331;99,84295918;56,13244587;33,30597214;97,96217455;59,44864386;32,72955539;20,28677458;162,2636711;163,2988507;116,386799;5,956222354;23,95864456;7,179955948;15,06795425;58,20336922;34,64463476;110,4536402;81,46872623;75,15375377;84,79851671;53,47867948;32,20397873;46,50577627;18,5283869;77,18179536;64,77782175;29,62482647;8,511690805;24,22568672;5,783947215;3,137690721
01.12.2020;56,04429115;33,08344035;43,2148287;77,55034466;33,10677975;31,07071705;19,6590788;35,18610425;39,07585465;291,9685128;22,19490936;28,06728892;24,09554452;24,28195634;37,29876637;40,6305399;34,73182162;736,4905432;22,15604297;32,62768076;76,21899177;38,19993537;27,92724117;72,01140851;43,12416607;16,11607726;18,00228221;301,346012;15,54286669;7,162701543;38,23304887;195,5379716;30,93175521;72,90176732;131,1913972;18,4840659;60,65429826;9,658951131;12,6072871;11,07619611;16,43342803;28,02652883;78,25530706;144,7229398;18,25232163;18,28052427;137,011274;47,71359002;28,47881881;81,63780447;37,79227178;100,3118377;56,60995795;32,2329511;97,9198353;59,75894479;32,94867282;20,15179957;162,1997102;161,9862632;117,7361469;5,936523931;23,99225029;7,246683433;15,03192246;58,22814315;34,40363219;110,6942985;81,80633592;75,47692242;84,12083473;53,54562668;32,14955389;46,42733908;18,64504122;77,59234694;65,56998493;29,61423106;8,5145206;24,25627273;5,823408744;3,175849542
01.01.2021;53,21325046;33,6841792;40,2406452;75,9968525;29,68382335;33,29500919;18,58691936;34,34275325;38,07239869;352,1417024;23,01379616;30,10010377;25,77518747;27,00779945;37,06269646;43,99319576;37,76629323;904,8493708;21,54591025;30,93434846;58,43430754;36,91682271;30,78060325;67,52998258;39,78639299;16,27280229;17,66951826;295,1823606;15,30330793;6,369663696;43,74614322;203,1074135;28,59967727;69,64122504;133,1241539;14,50950795;73,63331681;8,854737457;16,58656084;9,950702508;16,87065372;31,81722226;73,96618245;135,7127706;16,4126477;17,69717131;141,8101271;43,38602515;27,18680492;81,71330482;34,99483332;109,1350706;53,56360735;34,32644491;97,76217903;59,46297583;32,15545044;19,98284426;162,3557482;186,0106587;104,9229815;5,468257233;25,766988;6,485108367;14,45079924;57,24307698;32,35750277;103,941752;75,2363795;72,07314808;89,12099944;52,62620368;33,15482198;47,06654298;17,75608779;75,30724564;61,77490312;28,56886003;9,538074346;27,84009136;5,168276688;4,058805584
01.02.2021;52,06544029;33,53782293;39,01010876;75,76040447;28,66554934;33,25468797;18,05106073;33,72197672;37,68117002;357,8707446;21,76931141;30,12368524;25,97022807;26,89917055;36,49326676;44,05573854;37,65450442;933,4638794;20,76949201;30,24782137;54,21818249;35,93359483;30,43222638;66,34379977;38,41883284;15,94635337;17,36160493;289,7942515;14,94107484;6,040127435;43,54896055;202,336122;27,48127704;67,06584841;132,1887118;13,65028864;74,81797471;8,629672782;16,79542596;9,439534734;16,66118507;32,29396623;70,83233486;129,6527802;15,91347031;17,3778224;141,6921139;41,73065175;26,88582457;80,18821732;33,66530194;109,396177;51,92803266;33,33606903;96,47754542;58,99295934;31,59689674;19,36216756;161,208818;189,0198167;101,4015077;5,194099352;25,72643291;6,205155094;14,03209555;56,08157338;31,08933703;100,9110972;72,33716369;70,80011468;88,95599658;52,07806218;32,75051453;45,8988501;17,40164197;74,48223044;59,85882787;28,29634429;9,682586518;28,15136158;4,953395824;4,282790247
01.03.2021;51,82834626;33,80765933;38,45467175;76,43442858;28,18786113;33,7023473;17,80153811;33,73635833;37,80668205;369,9953129;20,97808344;30,63593713;26,58135105;27,13701848;36,57833359;44,78619803;38,21492869;976,119377;20,38378363;30,05790705;50,75977353;35,57593041;30,59437924;66,30589891;37,60913313;15,89686755;17,3572772;289,6192494;14,84207179;5,803866005;44,14119929;204,1259825;26,8360006;65,57473107;133,3527601;13,08044834;76,90936471;8,575694087;17,17967168;9,071992472;16,68540379;33,16160394;68,69648351;125,608195;15,66892799;17,32812493;143,9925052;40,79036635;27,07203702;79,94236899;32,95611014;111,5328583;51,03174841;32,97448772;96,85730643;59,50307593;31,61624688;19,06857036;162,8521759;195,1115402;99,44181748;5,021293666;26,10106797;6,052204259;13,86862109;55,94808503;30,37217586;99,84453117;70,84266609;70,75724927;90,52055995;52,46306845;32,97866623;45,56388029;17,37496761;74,87609412;58,79646121;28,53094232;9,975563681;28,77869527;4,812909689;4,561395562
01.04.2021;53,39389948;35,11796618;39,21672815;79,45843375;28,7029294;35,254102;18,14743285;34,9573686;39,13659605;395,2758351;20,94487175;32,19926098;28,10125487;28,21432151;37,93735332;47,0003846;40,1302943;1052,109586;20,70916246;30,87990449;48,859933;36,44191003;31,81538839;68,56331895;37,98960292;16,39570478;17,96120011;299,757412;15,26096579;5,756001718;46,30897039;212,2776728;27,09765315;66,25274287;139,0482462;12,99770111;81,38443144;8,835848846;18,05770291;8,991216554;17,23950087;35,04602225;68,67052622;125,6092605;15,94925961;17,84891438;151,3003343;41,23015036;28,22401554;82,35706922;33,40250141;117,5274815;51,74377791;33,77908218;100,5912466;62,06713349;32,74753646;19,41508583;170,154269;207,9100883;100,7345987;5,02740244;27,36054164;6,126455514;14,18667416;57,79277008;30,69028692;102,4006607;71,87417128;73,16675043;95,43349171;54,69254729;34,39864084;46,84518576;17,97024073;77,82892465;59,63057871;29,75883369;10,60591341;30,2709011;4,826746356;4,988900682
01.05.2021;53,83257969;35,62046922;39,13419696;80,65454046;28,61334334;36,03451278;18,09476206;35,46133583;39,58534969;412,5909355;20,47388426;33,08560951;29,03126901;28,64533309;38,50067987;48,19747275;41,22446454;1106,315212;20,59394417;31,03115711;45,76505548;36,52822271;32,36692408;69,37206795;37,49414613;16,54639594;18,18972035;303,7177333;15,35818839;5,575997025;47,53393623;215,5926353;26,76470114;65,4528887;141,779642;12,64990923;84,02298497;8,917890606;18,50576782;8,699861477;17,40400177;36,13301313;67,01456951;122,7285615;15,8793109;17,97601068;155,4619158;40,76674414;28,79840033;82,97049993;33,14006157;121,072508;51,26277881;33,87786052;102,2074542;63,32530609;33,19698321;19,33600928;173,9005414;216,3894358;99,76545422;4,927325564;28,03801321;6,078461379;14,20326331;58,43718848;30,33998204;102,8672272;71,4036848;74,03187757;98,47242808;55,78845857;35,12299292;47,15289508;18,19665912;79,12639488;59,11294778;30,36502905;11,01264462;31,06258113;4,729727344;5,310619569
01.06.2021;53,59365631;35,6508581;38,55311313;80,78162811;28,16404176;36,35155431;17,80881899;35,52628714;39,51617278;424,8446303;19,74680239;33,5563276;29,59688659;28,69765787;38,58112;48,77880988;41,80878088;1146,737957;20,21829127;30,78505681;42,0363389;36,15101858;32,51171263;69,3069899;36,50047087;16,488058;18,19057487;303,9077136;15,26224391;5,322046408;48,17274568;216,0667178;26,086857;63,80103519;142,7156859;12,14625851;85,56130355;8,89065703;18,70346115;8,291644729;17,34026347;36,7445019;64,45110564;118,2215046;15,60464995;17,87079357;157,6829197;39,77856311;29,01667224;82,51710205;32,45918255;123,1041382;50,10072136;33,55275998;102,5388953;63,78771034;33,2318507;19,00794512;175,4700806;222,1684651;97,49243314;4,765219306;28,36087159;5,956481279;14,04035621;58,35293835;29,60050491;102,0645161;70,03988944;73,96503746;100,3213938;56,18942063;35,41598049;46,87245367;18,19772312;79,42323059;57,81821321;30,59122145;11,28078606;31,44124097;4,569996197;5,565273169
01.07.2021;55,13292015;36,67478669;39,66039741;83,10175792;28,97294143;37,3956076;18,32030623;36,54663792;40,6511171;437,0465964;20,31395047;34,52009916;30,44693901;29,52188354;39,68920866;50,17978648;43,00957122;1179,673427;20,79898098;31,66923468;43,24366493;37,18931228;33,44548179;71,29755653;37,5488012;16,96161165;18,71302652;312,6362495;15,70059095;5,474900947;49,55631551;222,2723718;26,83609784;65,63346524;146,8146243;12,4951113;88,01871045;9,146005664;19,24064342;8,529789126;17,83829332;37,79984104;66,30220638;121,6169454;16,05283123;18,38406078;162,2117321;40,92104355;29,85006032;84,88707642;33,391443;126,6398131;51,53966459;34,51642907;105,4839157;65,6197577;34,18630296;19,55387247;180,5097582;228,5493674;100,2925141;4,902081209;29,17542442;6,127557427;14,4436094;60,02889357;30,45066126;104,9959119;72,05150569;76,08938791;103,2027254;57,80323745;36,43316315;48,2186778;18,72038008;81,70434585;59,47881058;31,46983217;11,60478161;32,34426511;4,701251095;5,725113426
01.08.2021;55,49672974;36,91679526;39,92210735;83,6501275;29,16412728;37,6423727;18,44119776;36,78780087;40,91936457;439,9305674;20,4479976;34,74788944;30,64785143;29,71669173;39,95110872;50,51091147;43,29338159;1187,457823;20,93622872;31,87821275;43,52902004;37,43471609;33,66618091;71,76803287;37,79657719;17,07353746;18,83650953;314,699265;15,80419557;5,511028572;49,88332636;223,7390966;27,01318314;66,06656554;147,7834206;12,5775637;88,59952589;9,206358073;19,36760804;8,586075262;17,95600415;38,04927358;66,73971955;122,419468;16,1587602;18,50537301;163,2821304;41,1910722;30,04703408;85,44722692;33,61178553;127,4754804;51,87976311;34,74419513;106,1799801;66,05276754;34,41189059;19,68290402;181,700901;230,0575126;100,9543216;4,934428927;29,36794641;6,167991783;14,53891949;60,42501058;30,65159824;105,688756;72,52695717;76,59148446;103,8837367;58,18466785;36,6735773;48,53686188;18,84391161;82,24349423;59,87129772;31,67749443;11,68135892;32,55769755;4,732273581;5,762892146
01.09.2021;55,70631623;37,05621359;40,0728754;83,96603686;29,27426723;37,78453121;18,51084197;36,92673204;41,07389882;441,5919897;20,5252206;34,87911677;30,76359475;29,82891846;40,1019863;50,70166873;43,45688145;1191,942324;21,01529555;31,99860259;43,6934098;37,57609037;33,79332312;72,03906884;37,93931806;17,13801663;18,90764665;315,8877442;15,86388099;5,531841278;50,07171351;224,5840597;27,11519993;66,3160696;148,3415329;12,62506357;88,93412692;9,241126396;19,44075089;8,618501053;18,023816;38,19296878;66,99176581;122,8817919;16,21978466;18,57525958;163,8987745;41,34663257;30,16050837;85,76992312;33,73872231;127,9568987;52,07568992;34,87540851;106,5809747;66,30221949;34,54184901;19,7572376;182,3871046;230,9263376;101,3355812;4,953064072;29,47885609;6,191285547;14,59382653;60,65320899;30,76735571;106,0878955;72,80085926;76,88073646;104,2760594;58,40440549;36,81207711;48,72016404;18,91507669;82,55409136;60,097405;31,79712625;11,72547422;32,68065351;4,750145275;5,784656028
01.10.2021;54,89784768;36,51841492;39,49129577;82,74743358;28,84940833;37,23616243;18,2421932;36,39081254;40,47779128;435,1831431;20,22733705;34,37291441;30,31712116;29,39600988;39,51998417;49,96583289;42,82618956;1174,643606;20,71029952;31,53420528;43,05928516;37,0307467;33,30287894;70,99356224;37,38870285;16,88929174;18,63323903;311,3032497;15,6336477;5,45155739;49,34502024;221,3246601;26,72167568;65,35362117;146,1886449;12,44183539;87,64342151;9,107009468;19,1586063;8,493420317;17,76223546;37,63867232;66,01951097;121,0984023;15,98438612;18,30567591;161,5201034;40,74656684;29,72278741;84,52513995;33,24907055;126,0998538;51,31991283;34,36925997;105,0341597;65,33997207;34,04054143;19,47049983;179,7401115;227,5748922;99,86489286;4,881180006;29,05102798;6,101431111;14,3820256;59,77294594;30,32082754;104,5482366;71,74429676;75,7649625;102,7626957;57,55677944;36,2778216;48,01308587;18,64056124;81,35597972;59,22520837;31,33565297;11,55530183;32,20635755;4,68120618;5,700703027
01.11.2021;55,3104979;36,7929126;39,78813968;83,36942056;29,06626045;37,5160552;18,37931415;36,66435107;40,78205038;438,4542808;20,37937972;34,63128503;30,54500563;29,61697064;39,81704373;50,34141067;43,14810084;1183,47304;20,86597246;31,77123819;43,38294855;37,30909542;33,55320642;71,52719899;37,66974222;17,01624334;18,77329935;313,6432204;15,75116102;5,492535068;49,71593156;222,9882894;26,92253429;65,84486422;147,2874999;12,53535684;88,30221012;9,175464055;19,30261565;8,557262743;17,89574872;37,92159063;66,51575931;122,0086617;16,10453583;18,44327404;162,7342003;41,05284623;29,94620445;85,1604894;33,49899358;127,0477076;51,70566882;34,62760312;105,8236691;65,83111253;34,2964137;19,61685358;181,0911625;229,2855026;100,6155465;4,917870333;29,26939561;6,147293691;14,49013086;60,22224078;30,54873986;105,3340935;72,28357655;76,33446439;103,5351313;57,98941603;36,55051081;48,37398545;18,7806766;81,96750757;59,67038602;31,57119342;11,64215947;32,44844283;4,716393366;5,743553457
01.12.2021;55,1685979;36,69851977;39,68606254;83,15553492;28,99169047;37,41980713;18,33216171;36,57028807;40,67742335;437,3294191;20,32709608;34,54243789;30,46664191;29,54098781;39,71489244;50,21225894;43,03740367;1180,43682;20,81244046;31,68972855;43,27164888;37,21337832;33,46712511;71,34369477;37,57309986;16,97258789;18,72513614;312,8385634;15,71075115;5,478443878;49,58838451;222,4162092;26,85346408;65,67593812;146,9096314;12,50319717;88,07566933;9,151924248;19,25309447;8,535308943;17,84983687;37,82430216;66,34511202;121,6956465;16,06321937;18,39595751;162,316703;40,94752447;29,86937697;84,94200875;33,41305135;126,7217646;51,57301706;34,53876542;105,5521767;65,66222171;34,20842568;19,56652621;180,6265701;228,6972668;100,3574156;4,905253455;29,19430449;6,131522706;14,45295618;60,06773961;30,47036656;105,0638571;72,09813183;76,13862705;103,2695102;57,84064321;36,45673987;48,24988119;18,73249446;81,75721856;59,51730065;31,490197;11,61229132;32,36519581;4,70429338;5,728818274